,cluster,duplicate_num,unique_num
4270,YMR037C,798,214
4181,YML081W,798,214
5766,YPL242C,798,214
2147,YGR047C,798,214
2761,YIL101C,797,215
352,YBR148W,797,215
3303,YKL057C,797,215
3653,YLR014C,797,215
4068,YLR430W,797,215
2653,YHR210C,797,215
5455,YOR326W,797,215
5899,YPR095C,797,215
3121,YJR035W,797,215
742,YDL079C,797,215
4365,YMR136W,796,216
4829,YNL278W,796,216
4695,YNL144C,796,216
3442,YKL197C,796,216
1069,YDR159W,796,216
4200,YML100W,796,216
2156,YGR056W,796,216
3174,YJR089W,795,217
2378,YGR281W,795,217
186,YBL092W,795,217
1694,YER166W,795,217
203,YBL109W,795,217
4654,YNL103W,795,217
1096,YDR186C,795,217
577,YCR011C,795,217
3175,YJR090C,795,217
2840,YIR010W,795,217
3165,YJR079W,795,217
2832,YIR002C,795,217
3145,YJR059W,795,217
3102,YJR012C,795,217
799,YDL136W,795,217
1555,YER024W,795,217
1563,YER032W,795,217
5740,YPL216W,795,217
1127,YDR217C,795,217
2673,YIL011W,794,218
1514,YEL060C,794,218
3710,YLR071C,794,218
3296,YKL050C,794,218
3720,YLR081W,794,218
4399,YMR170C,794,218
5536,YPL012W,794,218
4415,YMR186W,794,218
2167,YGR067C,794,218
5919,YPR115W,794,218
4923,YNR033W,794,218
1781,YFL067W,794,218
649,YCR092C,794,218
195,YBL101C,794,218
3458,YKL215C,794,218
2018,YGL181W,794,218
4903,YNR013C,794,218
422,YBR218C,794,218
3409,YKL164C,793,219
5465,YOR336W,793,219
4646,YNL095C,793,219
2977,YJL109C,793,219
3515,YKR047W,793,219
4585,YNL033W,793,219
683,YDL019C,793,219
2942,YJL074C,793,219
1765,YFL050C,793,219
1544,YER013W,792,220
1534,YER003C,792,220
1742,YFL025C,792,220
2960,YJL092W,792,220
5459,YOR330C,792,220
4447,YMR218C,792,220
3561,YKR093W,791,221
4138,YML034W,791,221
2368,YGR270W,791,221
4405,YMR176W,791,221
4533,YMR306W,790,222
505,YBR301W,790,222
1486,YEL032W,790,222
2693,YIL031W,790,222
5639,YPL115C,790,222
2463,YHR020W,790,222
1821,YFR040W,790,222
2995,YJL129C,790,222
2545,YHR102W,789,223
3116,YJR030C,789,223
131,YBL037W,789,223
3279,YKL033W,789,223
3623,YLL051C,789,223
1090,YDR180W,788,224
3200,YJR115W,788,224
3222,YJR137C,788,224
321,YBR117C,788,224
4878,YNL327W,788,224
2601,YHR158C,788,224
1641,YER111C,788,224
5064,YOL098C,788,224
5066,YOL100W,787,225
5801,YPL279C,787,225
2499,YHR056C,787,225
4115,YML010W,787,225
1040,YDR129C,787,225
4357,YMR128W,787,225
1316,YDR406W,787,225
1844,YGL006W,787,225
2010,YGL173C,787,225
537,YCL039W,786,226
5044,YOL078W,786,226
3122,YJR036C,786,226
4218,YML118W,786,226
3223,YJR138W,786,226
129,YBL035C,786,226
5223,YOR093C,786,226
5270,YOR140W,786,226
5286,YOR156C,786,226
4217,YML117W,785,227
279,YBR073W,785,227
3211,YJR126C,785,227
48,YAL051W,785,227
2952,YJL084C,785,227
701,YDL037C,784,228
1494,YEL040W,784,228
99,YBL005W,784,228
52,YAL056W,784,228
5854,YPR049C,784,228
1477,YEL023C,784,228
69,YAR014C,784,228
636,YCR077C,784,228
4486,YMR259C,784,228
3540,YKR072C,784,228
4305,YMR076C,784,228
1137,YDR227W,784,228
3496,YKR028W,784,228
1236,YDR326C,783,229
5254,YOR124C,783,229
4712,YNL161W,783,229
4264,YMR031C,783,229
1126,YDR216W,783,229
1007,YDR096W,783,229
4638,YNL087W,782,230
2688,YIL026C,782,230
4172,YML072C,782,230
291,YBR086C,782,230
5419,YOR290C,782,230
886,YDL223C,782,230
2598,YHR155W,782,230
1515,YEL061C,782,230
3225,YJR140C,781,231
3278,YKL032C,781,231
4921,YNR031C,781,231
4553,YMR326C,781,231
24,YAL026C,781,231
949,YDR038C,781,231
5831,YPR026W,781,231
3314,YKL068W,781,231
566,YCL076W,781,231
4957,YNR067C,780,232
3671,YLR032W,780,232
5530,YPL006W,780,232
229,YBR023C,780,232
297,YBR092C,780,232
3078,YJL212C,779,233
146,YBL052C,779,233
4191,YML091C,778,234
1752,YFL036W,778,234
5691,YPL167C,778,234
5564,YPL040C,778,234
1748,YFL031W,778,234
3176,YJR091C,778,234
4500,YMR273C,778,234
3791,YLR152C,778,234
4299,YMR070W,778,234
4642,YNL091W,777,235
2908,YJL039C,777,235
3582,YLL008W,777,235
5993,YPR189W,777,235
4606,YNL054W,777,235
2416,YHL023C,776,236
3427,YKL182W,776,236
4419,YMR190C,776,236
5835,YPR030W,776,236
1336,YDR426C,776,236
5053,YOL087C,776,236
4848,YNL297C,776,236
1487,YEL033W,775,237
2945,YJL077C,775,237
3127,YJR041C,775,237
1038,YDR127W,775,237
1606,YER075C,775,237
2948,YJL080C,774,238
971,YDR060W,774,238
1726,YFL009W,774,238
5357,YOR227W,774,238
922,YDR011W,774,238
2863,YIR033W,773,239
834,YDL171C,773,239
2772,YIL112W,773,239
72,YAR019C,773,239
1662,YER132C,773,239
2607,YHR164C,773,239
1810,YFR029W,773,239
3452,YKL209C,773,239
17,YAL019W,773,239
80,YAR033W,772,240
1133,YDR223W,772,240
0,YAL001C,772,240
22,YAL024C,772,240
33,YAL035W,772,240
504,YBR300C,772,240
991,YDR080W,772,240
3532,YKR064W,772,240
848,YDL185W,772,240
1045,YDR135C,772,240
1015,YDR104C,772,240
5764,YPL240C,771,241
3276,YKL030W,771,241
312,YBR108W,771,241
1852,YGL014W,771,241
4575,YNL023C,771,241
1874,YGL036W,771,241
5124,YOL159C,771,241
1051,YDR141C,771,241
5510,YOR381W,771,241
803,YDL140C,771,241
3684,YLR045C,770,242
2421,YHL028W,770,242
3693,YLR054C,770,242
4579,YNL027W,770,242
1,YAL002W,769,243
2675,YIL013C,769,243
3518,YKR050W,769,243
936,YDR025W,769,243
1476,YEL022W,769,243
5228,YOR098C,769,243
1751,YFL034W,769,243
4507,YMR280C,769,243
6000,YPR196W,769,243
3876,YLR237W,769,243
1890,YGL053W,768,244
1639,YER109C,768,244
2709,YIL047C,768,244
5661,YPL137C,768,244
4657,YNL106C,768,244
1509,YEL055C,768,244
302,YBR097W,767,245
3351,YKL105C,767,245
2574,YHR131C,767,245
3147,YJR061W,767,245
3753,YLR114C,767,245
4159,YML059C,766,246
2369,YGR271W,766,246
2197,YGR097W,766,246
3696,YLR057W,766,246
2198,YGR098C,766,246
319,YBR115C,766,246
5502,YOR373W,765,247
1819,YFR038W,765,247
4353,YMR124W,765,247
2132,YGR032W,765,247
1923,YGL086W,765,247
1636,YER105C,765,247
662,YCR106W,764,248
1680,YER151C,764,248
499,YBR295W,764,248
340,YBR136W,763,249
4315,YMR086W,762,250
1542,YER011W,762,250
2161,YGR061C,762,250
3694,YLR055C,762,250
3587,YLL013C,761,251
2043,YGL206C,761,251
1741,YFL024C,761,251
3624,YLL052C,761,251
173,YBL079W,760,252
907,YDL244W,760,252
5217,YOR086C,760,252
5457,YOR328W,759,253
1725,YFL008W,759,253
5781,YPL257W,759,253
2170,YGR070W,759,253
1564,YER033C,758,254
1479,YEL025C,758,254
1539,YER008C,757,255
3177,YJR092W,757,255
1968,YGL131C,757,255
3125,YJR039W,757,255
3375,YKL129C,756,256
3443,YKL198C,756,256
3446,YKL203C,756,256
1929,YGL092W,756,256
141,YBL047C,756,256
2400,YHL007C,756,256
721,YDL058W,755,257
1624,YER093C,755,257
5988,YPR184W,754,258
2963,YJL095W,754,258
5682,YPL158C,754,258
4653,YNL102W,754,258
4458,YMR229C,752,260
4092,YLR454W,752,260
3723,YLR084C,752,260
2283,YGR184C,752,260
2815,YIL156W,752,260
5096,YOL130W,752,260
64,YAL069W,752,260
479,YBR275C,751,261
412,YBR208C,751,261
4793,YNL242W,751,261
1008,YDR097C,751,261
3408,YKL163W,750,262
3284,YKL038W,750,262
3347,YKL101W,750,262
2523,YHR080C,749,263
3463,YKL220C,749,263
4203,YML103C,749,263
2535,YHR092C,749,263
3266,YKL020C,748,264
4887,YNL336W,748,264
1367,YDR457W,748,264
5321,YOR191W,748,264
3025,YJL159W,748,264
3620,YLL048C,747,265
4889,YNL338W,747,265
5283,YOR153W,746,266
539,YCL041C,746,266
4690,YNL139C,746,266
5755,YPL231W,746,266
3678,YLR039C,745,267
3564,YKR096W,745,267
4278,YMR047C,745,267
3499,YKR031C,745,267
3256,YKL010C,745,267
2808,YIL149C,744,268
775,YDL112W,744,268
4971,YOL004W,744,268
4398,YMR169C,743,269
101,YBL007C,743,269
19,YAL021C,743,269
5104,YOL138C,743,269
4906,YNR016C,742,270
4618,YNL067W,741,271
5123,YOL158C,741,271
4448,YMR219W,740,272
2788,YIL129C,740,272
598,YCR033W,739,273
523,YCL024W,739,273
15,YAL017W,739,273
4149,YML049C,739,273
603,YCR038C,739,273
3981,YLR342W,738,274
2315,YGR217W,738,274
1738,YFL021W,738,274
4723,YNL172W,738,274
4730,YNL179C,738,274
1715,YER187W,737,275
2537,YHR094C,737,275
1987,YGL150C,735,277
638,YCR081W,735,277
3073,YJL207C,735,277
3445,YKL202W,734,278
3260,YKL014C,733,279
633,YCR073C,733,279
1497,YEL043W,733,279
2034,YGL197W,732,280
5108,YOL142W,732,280
5921,YPR117W,732,280
181,YBL087C,732,280
4099,YLR461W,732,280
5714,YPL190C,731,281
2608,YHR165C,730,282
3119,YJR033C,730,282
2870,YIR040C,730,282
2944,YJL076W,730,282
628,YCR067C,730,282
5603,YPL079W,729,283
1684,YER155C,728,284
663,YCR107W,728,284
128,YBL034C,727,285
4813,YNL262W,725,287
27,YAL029C,725,287
3589,YLL015W,724,288
4822,YNL271C,724,288
1253,YDR343C,724,288
2853,YIR023W,722,290
5609,YPL085W,721,291
4436,YMR207C,721,291
5998,YPR194C,721,291
607,YCR042C,721,291
3563,YKR095W,719,293
2946,YJL078C,719,293
5606,YPL082C,719,293
239,YBR033W,719,293
2877,YJL005W,718,294
3726,YLR087C,718,294
597,YCR032W,718,294
1846,YGL008C,718,294
3637,YLL065W,717,295
2692,YIL030C,715,297
3080,YJL214W,715,297
3267,YKL021C,715,297
62,YAL067C,715,297
884,YDL221W,714,298
4156,YML056C,713,299
1851,YGL013C,712,300
2466,YHR023W,712,300
449,YBR245C,712,300
81,YAR035W,711,301
2032,YGL195W,711,301
1531,YEL077C,711,301
5827,YPR022C,710,302
2123,YGR023W,710,302
3117,YJR031C,708,304
3560,YKR092C,707,305
1055,YDR145W,707,305
2818,YIL159W,706,306
98,YBL004W,706,306
4956,YNR066C,705,307
650,YCR093W,704,308
517,YCL014W,703,309
1004,YDR093W,700,312
3700,YLR061W,700,312
1724,YFL007W,699,313
2423,YHL030W,698,314
182,YBL088C,698,314
2487,YHR044C,698,314
3239,YJR155W,697,315
3468,YKL225W,697,315
5396,YOR267C,694,318
3663,YLR024C,692,320
5847,YPR042C,689,323
5071,YOL105C,688,324
3574,YKR106W,684,328
1740,YFL023W,684,328
3673,YLR034C,684,328
1080,YDR170C,684,328
5140,YOR009W,683,329
4098,YLR460C,682,330
951,YDR040C,681,331
2910,YJL042W,681,331
3465,YKL222C,679,333
3300,YKL054C,679,333
5018,YOL051W,678,334
79,YAR031W,677,335
5184,YOR053W,677,335
3152,YJR066W,677,335
1801,YFR019W,675,337
1252,YDR342C,674,338
2,YAL003W,673,339
1700,YER172C,671,341
5052,YOL086C,670,342
3508,YKR040C,670,342
2486,YHR043C,667,345
3212,YJR127C,664,348
2909,YJL041W,664,348
354,YBR150C,663,349
4888,YNL337W,663,349
344,YBR140C,660,352
3612,YLL040C,659,353
5798,YPL274W,659,353
4775,YNL224C,659,353
2542,YHR099W,659,353
82,YAR042W,658,354
699,YDL035C,657,355
3611,YLL039C,655,357
493,YBR289W,650,362
3466,YKL223W,645,367
2836,YIR006C,645,367
1829,YFR048W,643,369
1809,YFR028C,640,372
2114,YGR014W,637,375
4882,YNL331C,637,375
2428,YHL035C,636,376
4943,YNR053C,635,377
3596,YLL024C,635,377
2015,YGL178W,634,378
3628,YLL056C,633,379
5533,YPL009C,633,379
1255,YDR345C,627,385
3745,YLR106C,626,386
2789,YIL130W,624,388
3570,YKR102W,623,389
5960,YPR156C,623,389
4122,YML017W,619,393
3522,YKR054C,618,394
4,YAL005C,615,397
3593,YLL021W,607,405
2996,YJL130C,607,405
5047,YOL081W,606,406
4663,YNL112W,594,418
2821,YIL162W,586,426
2238,YGR138C,580,432
63,YAL068C,577,435
1798,YFR016C,575,437
948,YDR037W,574,438
4960,YNR070W,572,440
1777,YFL063W,568,444
4393,YMR164C,568,444
1750,YFL033C,565,447
4544,YMR317W,564,448
1443,YDR534C,555,457
2775,YIL115C,551,461
3444,YKL201C,543,469
5540,YPL016W,528,484
646,YCR089W,527,485
111,YBL017C,525,487
5185,YOR054C,514,498
659,YCR102C,509,503
4530,YMR303C,507,505
2092,YGL255W,502,510
1452,YDR543C,499,513
316,YBR112C,494,518
565,YCL073C,493,519
911,YDL248W,465,547
3246,YJR162C,463,549
2660,YHR217C,456,556
4934,YNR044W,454,558
1899,YGL062W,450,562
1776,YFL062W,449,563
501,YBR297W,416,596
3236,YJR151C,415,597
1524,YEL070W,410,602
1330,YDR420W,400,612
702,YDL039C,397,615
2401,YHL008C,384,628
3085,YJL219W,382,630
2659,YHR216W,377,635
502,YBR298C,361,651
4963,YNR073C,316,696
2392,YGR295C,316,696
3082,YJL216C,313,699
5121,YOL156W,303,709
2826,YIL169C,293,719
2890,YJL020C,284,728
664,YCR108C,273,739
2441,YHL048W,268,744
5518,YOR389W,255,757
5799,YPL277C,245,767
2384,YGR287C,237,775
906,YDL243C,228,784
5120,YOL155C,225,787
1523,YEL069C,210,802
5122,YOL157C,192,820
1060,YDR150W,190,822
4955,YNR065C,170,842
2849,YIR019C,121,891
4402,YMR173W,109,903
4962,YNR072W,106,906
4586,YNL034W,105,907
84,YAR050W,97,915
58,YAL063C,90,922
4570,YNL018C,81,931
2654,YHR211W,28,984
