"","OG","dN_dS","group"
"5197","OG5789",0.22385,"All_OG"
"5198","OG7002",0.2319,"All_OG"
"5199","OG13277",0.2619,"All_OG"
"5200","OG4241",0.3695,"All_OG"
"5201","OG7764",0.26395,"All_OG"
"5202","OG10605",0.14965,"All_OG"
"5203","OG5282",0.35245,"All_OG"
"5204","OG6838",0.19665,"All_OG"
"5205","OG6745",0.1961,"All_OG"
"5206","OG6422",0.1385,"All_OG"
"5207","OG17454",0.2979,"All_OG"
"5208","OG8254",0.2374,"All_OG"
"5209","OG8876",0.2794,"All_OG"
"5210","OG3134",0.07665,"All_OG"
"5211","OG14656",0.16855,"All_OG"
"5212","OG3775",0.1675,"All_OG"
"5213","OG8283",0.3113,"All_OG"
"5214","OG8879",0.4479,"All_OG"
"5215","OG13904",0.2836,"All_OG"
"5216","OG6551",0.3922,"All_OG"
"5217","OG1640",0.17035,"All_OG"
"5218","OG10101",0.2796,"All_OG"
"5219","OG1709",0.0766,"All_OG"
"5220","OG7042",0.2949,"All_OG"
"5221","OG7931",0.2673,"All_OG"
"5222","OG15980",0.2284,"All_OG"
"5223","OG11343",0.1407,"All_OG"
"5224","OG2631",0.168,"All_OG"
"5225","OG5562",0.2389,"All_OG"
"5226","OG14643",0.2933,"All_OG"
"5227","OG10891",0.25675,"All_OG"
"5228","OG14393",0.1836,"All_OG"
"5229","OG18706",0.4345,"All_OG"
"5230","OG4033",0.2081,"All_OG"
"5231","OG6180",0.3545,"All_OG"
"5232","OG10718",0.3543,"All_OG"
"5233","OG10873",0.308,"All_OG"
"5234","OG11532",0.4226,"All_OG"
"5235","OG6019",0.23405,"All_OG"
"5236","OG9578",0.3249,"All_OG"
"5237","OG18418",0.3815,"All_OG"
"5238","OG2109",0.1657,"All_OG"
"5239","OG7485",0.2635,"All_OG"
"5240","OG3483",0.27645,"All_OG"
"5241","OG3570",0.1712,"All_OG"
"5242","OG10867",0.4267,"All_OG"
"5243","OG8530",0.27635,"All_OG"
"5244","OG4554",0.25035,"All_OG"
"5245","OG4158",0.1626,"All_OG"
"5246","OG8295",0.2929,"All_OG"
"5247","OG7993",0.1232,"All_OG"
"5248","OG9495",0.1867,"All_OG"
"5249","OG11632",0.2917,"All_OG"
"5250","OG14800",0.3391,"All_OG"
"5251","OG8694",0.3541,"All_OG"
"5252","OG5653",0.1791,"All_OG"
"5253","OG7790",0.4445,"All_OG"
"5254","OG18301",0.16425,"All_OG"
"5255","OG1336",0.0325,"All_OG"
"5256","OG4061",0.1932,"All_OG"
"5257","OG7329",0.352,"All_OG"
"5258","OG18250",0.27075,"All_OG"
"5259","OG4067",0.20825,"All_OG"
"5260","OG7396",0.2218,"All_OG"
"5261","OG2324",0.2911,"All_OG"
"5262","OG6391",0.2551,"All_OG"
"5263","OG4809",0.17325,"All_OG"
"5264","OG6170",0.4193,"All_OG"
"5265","OG6685",0.27655,"All_OG"
"5266","OG4967",0.29745,"All_OG"
"5267","OG7097",0.4178,"All_OG"
"5268","OG8450",0.1513,"All_OG"
"5269","OG2574",0.2018,"All_OG"
"5270","OG6009",0.1581,"All_OG"
"5271","OG9594",0.4051,"All_OG"
"5272","OG4222",0.1596,"All_OG"
"5273","OG1529",0.00325,"All_OG"
"5274","OG3454",0.1157,"All_OG"
"5275","OG2990",0.2083,"All_OG"
"5276","OG16223",0.34235,"All_OG"
"5277","OG9862",0.23335,"All_OG"
"5278","OG16573",0.1769,"All_OG"
"5279","OG12539",0.1392,"All_OG"
"5280","OG3482",0.2628,"All_OG"
"5281","OG8612",0.1842,"All_OG"
"5282","OG15068",0.178,"All_OG"
"5283","OG4584",0.31285,"All_OG"
"5284","OG16500",0.1513,"All_OG"
"5285","OG9638",0.1937,"All_OG"
"5286","OG15386",0.2182,"All_OG"
"5287","OG16489",0.1204,"All_OG"
"5288","OG16596",0.15,"All_OG"
"5289","OG1731",0.0778,"All_OG"
"5290","OG7866",0.4193,"All_OG"
"5291","OG8914",0.3558,"All_OG"
"5292","OG13777",0.2446,"All_OG"
"5293","OG10648",0.4115,"All_OG"
"5294","OG6196",0.1562,"All_OG"
"5295","OG7787",0.14565,"All_OG"
"5296","OG3050",0.18815,"All_OG"
"5297","OG9153",0.3543,"All_OG"
"5298","OG15717",0.2737,"All_OG"
"5299","OG6762",0.2641,"All_OG"
"5300","OG3196",0.0858,"All_OG"
"5301","OG2754",0.07905,"All_OG"
"5302","OG8273",0.0846,"All_OG"
"5303","OG2454",0.1827,"All_OG"
"5304","OG2662",0.2106,"All_OG"
"5305","OG1719",0.0446,"All_OG"
"5306","OG7844",0.1952,"All_OG"
"5307","OG15271",0.2354,"All_OG"
"5308","OG4015",0.2903,"All_OG"
"5309","OG13791",0.1146,"All_OG"
"5310","OG14561",0.3703,"All_OG"
"5311","OG3445",0.1706,"All_OG"
"5312","OG10112",0.2002,"All_OG"
"5313","OG6427",0.4233,"All_OG"
"5314","OG6603",0.3091,"All_OG"
"5315","OG16218",0.37135,"All_OG"
"5316","OG13383",0.37675,"All_OG"
"5317","OG12589",0.4753,"All_OG"
"5318","OG6782",0.3666,"All_OG"
"5319","OG9120",0.3865,"All_OG"
"5320","OG11589",0.4137,"All_OG"
"5321","OG9561",0.2018,"All_OG"
"5322","OG6362",0.2261,"All_OG"
"5323","OG15793",0.2784,"All_OG"
"5324","OG8339",0.3404,"All_OG"
"5325","OG6274",0.3604,"All_OG"
"5326","OG3269",0.09325,"All_OG"
"5327","OG14177",0.279,"All_OG"
"5328","OG5736",0.3816,"All_OG"
"5329","OG6068",0.1919,"All_OG"
"5330","OG10087",0.0981,"All_OG"
"5331","OG10917",0.2701,"All_OG"
"5332","OG7831",0.1262,"All_OG"
"5333","OG5930",0.2012,"All_OG"
"5334","OG15431",0.4101,"All_OG"
"5335","OG12353",0.5549,"All_OG"
"5336","OG4941",0.4507,"All_OG"
"5337","OG7709",0.2994,"All_OG"
"5338","OG8116",0.32685,"All_OG"
"5339","OG5025",0.29255,"All_OG"
"5340","OG5232",0.11915,"All_OG"
"5341","OG14889",0.30925,"All_OG"
"5342","OG9253",0.2909,"All_OG"
"5343","OG13970",0.28335,"All_OG"
"5344","OG2862",0.3254,"All_OG"
"5345","OG4849",0.3488,"All_OG"
"5346","OG10497",0.336,"All_OG"
"5347","OG16762",0.09235,"All_OG"
"5348","OG10141",0.54865,"All_OG"
"5349","OG17637",0.3498,"All_OG"
"5350","OG11489",0.67375,"All_OG"
"5351","OG12876",0.4261,"All_OG"
"5352","OG14857",0.0752,"All_OG"
"5353","OG3410",0.2275,"All_OG"
"5354","OG3574",0.2317,"All_OG"
"5355","OG16766",0.1542,"All_OG"
"5356","OG9220",0.3075,"All_OG"
"5357","OG16702",0.4443,"All_OG"
"5358","OG3788",0.2537,"All_OG"
"5359","OG13916",0.1026,"All_OG"
"5360","OG7871",0.32005,"All_OG"
"5361","OG16229",0.1998,"All_OG"
"5362","OG15426",0.2068,"All_OG"
"5363","OG10006",0.2055,"All_OG"
"5364","OG2836",0.0393,"All_OG"
"5365","OG8365",0.0541,"All_OG"
"5366","OG16783",0.1476,"All_OG"
"5367","OG13559",0.2334,"All_OG"
"5368","OG7988",0.0951,"All_OG"
"5369","OG6500",0.4792,"All_OG"
"5370","OG13781",0.4349,"All_OG"
"5371","OG2404",0.0928,"All_OG"
"5372","OG1481",0.1399,"All_OG"
"5373","OG2851",0.1181,"All_OG"
"5374","OG7625",0.4023,"All_OG"
"5375","OG4894",0.1841,"All_OG"
"5376","OG15395",0.2151,"All_OG"
"5377","OG9941",0.2372,"All_OG"
"5378","OG2002",0.0414,"All_OG"
"5379","OG14404",0.30745,"All_OG"
"5380","OG12699",0.4146,"All_OG"
"5381","OG15016",0.2667,"All_OG"
"5382","OG4619",0.1692,"All_OG"
"5383","OG13340",0.4563,"All_OG"
"5384","OG8606",0.34815,"All_OG"
"5385","OG1594",0.1455,"All_OG"
"5386","OG5106",0.156,"All_OG"
"5387","OG4995",0.1544,"All_OG"
"5388","OG1897",0.1318,"All_OG"
"5389","OG6673",0.14905,"All_OG"
"5390","OG2854",0.1242,"All_OG"
"5391","OG5503",0.18065,"All_OG"
"5392","OG6773",0.3285,"All_OG"
"5393","OG6649",0.27015,"All_OG"
"5394","OG5656",0.09965,"All_OG"
"5395","OG6342",0.041,"All_OG"
"5396","OG16044",0.208,"All_OG"
"5397","OG14071",0.273,"All_OG"
"5398","OG14685",0.37255,"All_OG"
"5399","OG6960",0.09835,"All_OG"
"5400","OG7500",0.4128,"All_OG"
"5401","OG10517",0.2916,"All_OG"
"5402","OG8761",0.2127,"All_OG"
"5403","OG8316",0.1872,"All_OG"
"5404","OG8778",0.2986,"All_OG"
"5405","OG7136",0.4722,"All_OG"
"5406","OG11451",0.2733,"All_OG"
"5407","OG9152",0.28725,"All_OG"
"5408","OG16733",0.3118,"All_OG"
"5409","OG7556",0.15615,"All_OG"
"5410","OG2550",0.1799,"All_OG"
"5411","OG10670",0.3408,"All_OG"
"5412","OG16776",0.4385,"All_OG"
"5413","OG4288",0.0971,"All_OG"
"5414","OG10370",0.2211,"All_OG"
"5415","OG2967",0.1647,"All_OG"
"5416","OG14136",0.5323,"All_OG"
"5417","OG4850",0.27,"All_OG"
"5418","OG11668",0.11755,"All_OG"
"5419","OG2758",0.3174,"All_OG"
"5420","OG13110",0.1846,"All_OG"
"5421","OG5499",0.27115,"All_OG"
"5422","OG6311",0.1945,"All_OG"
"5423","OG6949",0.1065,"All_OG"
"5424","OG16796",0.3198,"All_OG"
"5425","OG10979",0.1804,"All_OG"
"5426","OG2527",0.174,"All_OG"
"5427","OG10288",0.3235,"All_OG"
"5428","OG2729",0.0308,"All_OG"
"5429","OG5304",0.11825,"All_OG"
"5430","OG11366",0.3308,"All_OG"
"5431","OG3786",0.2205,"All_OG"
"5432","OG3874",0.2185,"All_OG"
"5433","OG16176",0.2057,"All_OG"
"5434","OG11509",0.2295,"All_OG"
"5435","OG18033",0.329,"All_OG"
"5436","OG7874",0.4357,"All_OG"
"5437","OG4939",0.21455,"All_OG"
"5438","OG15859",0.21245,"All_OG"
"5439","OG14058",0.2701,"All_OG"
"5440","OG13442",0.3527,"All_OG"
"5441","OG8131",0.22815,"All_OG"
"5442","OG1385",0.1319,"All_OG"
"5443","OG11576",0.2057,"All_OG"
"5444","OG3951",0.2375,"All_OG"
"5445","OG16639",0.1507,"All_OG"
"5446","OG2313",0.0764,"All_OG"
"5447","OG8079",0.3593,"All_OG"
"5448","OG13691",0.3615,"All_OG"
"5449","OG3519",0.1829,"All_OG"
"5450","OG7454",0.3566,"All_OG"
"5451","OG6414",0.1184,"All_OG"
"5452","OG2914",0.1766,"All_OG"
"5453","OG4991",0.2498,"All_OG"
"5454","OG2387",0.0737,"All_OG"
"5455","OG3812",0.08965,"All_OG"
"5456","OG5887",0.2978,"All_OG"
"5457","OG4022",0.2973,"All_OG"
"5458","OG15689",0.15415,"All_OG"
"5459","OG16577",0.2497,"All_OG"
"5460","OG1680",0.0501,"All_OG"
"5461","OG12232",0.2055,"All_OG"
"5462","OG6344",0.2212,"All_OG"
"5463","OG5553",0.6206,"All_OG"
"5464","OG4141",0.247,"All_OG"
"5465","OG10302",0.4321,"All_OG"
"5466","OG6072",0.3505,"All_OG"
"5467","OG2451",0.15,"All_OG"
"5468","OG8956",0.4063,"All_OG"
"5469","OG1941",0.0185,"All_OG"
"5470","OG7525",0.0898,"All_OG"
"5471","OG14509",0.4895,"All_OG"
"5472","OG7809",0.25675,"All_OG"
"5473","OG16323",0.2267,"All_OG"
"5474","OG16839",0.3369,"All_OG"
"5475","OG14275",0.3436,"All_OG"
"5476","OG13715",0.1419,"All_OG"
"5477","OG13254",0.3094,"All_OG"
"5478","OG10427",0.10805,"All_OG"
"5479","OG10868",0.3556,"All_OG"
"5480","OG7684",0.311,"All_OG"
"5481","OG4545",0.2675,"All_OG"
"5482","OG1353",0.1337,"All_OG"
"5483","OG14333",0.0529,"All_OG"
"5484","OG6411",0.1806,"All_OG"
"5485","OG7600",0.1786,"All_OG"
"5486","OG9454",0.19005,"All_OG"
"5487","OG13157",0.1897,"All_OG"
"5488","OG13649",0.19125,"All_OG"
"5489","OG3764",0.0615,"All_OG"
"5490","OG16017",0.2389,"All_OG"
"5491","OG5614",0.29445,"All_OG"
"5492","OG1299",0.1723,"All_OG"
"5493","OG9614",0.3526,"All_OG"
"5494","OG8940",0.2305,"All_OG"
"5495","OG12027",0.251,"All_OG"
"5496","OG16769",0.2423,"All_OG"
"5497","OG5674",0.0848,"All_OG"
"5498","OG7040",0.222,"All_OG"
"5499","OG2458",0.1291,"All_OG"
"5500","OG18007",0.2155,"All_OG"
"5501","OG8727",0.1199,"All_OG"
"5502","OG3135",0.1049,"All_OG"
"5503","OG10757",0.3847,"All_OG"
"5504","OG18633",0.1833,"All_OG"
"5505","OG2486",0.1234,"All_OG"
"5506","OG8545",0.2616,"All_OG"
"5507","OG8898",0.2059,"All_OG"
"5508","OG9171",0.193,"All_OG"
"5509","OG6626",0.3353,"All_OG"
"5510","OG10301",0.2788,"All_OG"
"5511","OG5608",0.1933,"All_OG"
"5512","OG3016",0.096,"All_OG"
"5513","OG16113",0.3528,"All_OG"
"5514","OG13496",0.2542,"All_OG"
"5515","OG10593",0.37485,"All_OG"
"5516","OG9874",0.31665,"All_OG"
"5517","OG1301",0.1873,"All_OG"
"5518","OG4717",0.3381,"All_OG"
"5519","OG4031",0.322,"All_OG"
"5520","OG6615",0.2614,"All_OG"
"5521","OG10223",0.42705,"All_OG"
"5522","OG14464",0.2431,"All_OG"
"5523","OG9763",0.48255,"All_OG"
"5524","OG7430",0.20305,"All_OG"
"5525","OG5188",0.1385,"All_OG"
"5526","OG16635",0.2361,"All_OG"
"5527","OG16860",0.20075,"All_OG"
"5528","OG9755",0.2151,"All_OG"
"5529","OG5516",0.1827,"All_OG"
"5530","OG6038",0.3453,"All_OG"
"5531","OG6869",0.23085,"All_OG"
"5532","OG4575",0.1902,"All_OG"
"5533","OG10897",0.10625,"All_OG"
"5534","OG14329",0.3133,"All_OG"
"5535","OG11621",0.3212,"All_OG"
"5536","OG18269",0.2519,"All_OG"
"5537","OG10378",0.1677,"All_OG"
"5538","OG4734",0.466,"All_OG"
"5539","OG6521",0.359,"All_OG"
"5540","OG5034",0.1921,"All_OG"
"5541","OG2821",0.299,"All_OG"
"5542","OG17658",0.2346,"All_OG"
"5543","OG16967",0.3689,"All_OG"
"5544","OG18408",0.26565,"All_OG"
"5545","OG4918",0.1552,"All_OG"
"5546","OG3252",0.1633,"All_OG"
"5547","OG17622",0.2233,"All_OG"
"5548","OG2801",0.06525,"All_OG"
"5549","OG5948",0.2204,"All_OG"
"5550","OG14396",0.27,"All_OG"
"5551","OG4799",0.167,"All_OG"
"5552","OG8125",0.2548,"All_OG"
"5553","OG1645",0.0245,"All_OG"
"5554","OG7077",0.3329,"All_OG"
"5555","OG6692",0.2328,"All_OG"
"5556","OG16952",0.4233,"All_OG"
"5557","OG4004",0.1234,"All_OG"
"5558","OG9619",0.21715,"All_OG"
"5559","OG13017",0.0946,"All_OG"
"5560","OG7799",0.3431,"All_OG"
"5561","OG3073",0.0501,"All_OG"
"5562","OG4708",0.2689,"All_OG"
"5563","OG3762",0.2601,"All_OG"
"5564","OG1598",0.122,"All_OG"
"5565","OG6477",0.4075,"All_OG"
"5566","OG5688",0.2658,"All_OG"
"5567","OG7687",0.4525,"All_OG"
"5568","OG11512",0.3828,"All_OG"
"5569","OG11748",0.0869,"All_OG"
"5570","OG12824",0.2314,"All_OG"
"5571","OG3224",0.3354,"All_OG"
"5572","OG7999",0.25155,"All_OG"
"5573","OG14354",0.1396,"All_OG"
"5574","OG5037",0.3277,"All_OG"
"5575","OG7996",0.34825,"All_OG"
"5576","OG14395",0.1152,"All_OG"
"5577","OG16214",0.1085,"All_OG"
"5578","OG1351",0.0719,"All_OG"
"5579","OG1893",0.0686,"All_OG"
"5580","OG4953",0.0799,"All_OG"
"5581","OG4852",0.1271,"All_OG"
"5582","OG2705",0.1805,"All_OG"
"5583","OG3424",0.1977,"All_OG"
"5584","OG13587",0.1553,"All_OG"
"5585","OG2741",0.05825,"All_OG"
"5586","OG18527",0.2929,"All_OG"
"5587","OG5222",0.2348,"All_OG"
"5588","OG4855",0.38875,"All_OG"
"5589","OG13354",0.3927,"All_OG"
"5590","OG11688",0.27025,"All_OG"
"5591","OG2932",0.2644,"All_OG"
"5592","OG5854",0.1683,"All_OG"
"5593","OG10494",0.2187,"All_OG"
"5594","OG3873",0.1317,"All_OG"
"5595","OG8005",0.2086,"All_OG"
"5596","OG3205",0.1671,"All_OG"
"5597","OG8486",0.2692,"All_OG"
"5598","OG6906",0.2851,"All_OG"
"5599","OG8664",0.3551,"All_OG"
"5600","OG16049",0.3281,"All_OG"
"5601","OG5541",0.1189,"All_OG"
"5602","OG7841",0.2023,"All_OG"
"5603","OG5000",0.06465,"All_OG"
"5604","OG8090",0.3513,"All_OG"
"5605","OG17309",0.3002,"All_OG"
"5606","OG4113",0.131,"All_OG"
"5607","OG10969",0.27065,"All_OG"
"5608","OG3689",0.2003,"All_OG"
"5609","OG11557",0.2924,"All_OG"
"5610","OG7022",0.19925,"All_OG"
"5611","OG10613",0.3424,"All_OG"
"5612","OG1288",0.0376,"All_OG"
"5613","OG3571",0.0916,"All_OG"
"5614","OG4124",0.186,"All_OG"
"5615","OG4443",0.3842,"All_OG"
"5616","OG16243",0.1328,"All_OG"
"5617","OG13183",0.1374,"All_OG"
"5618","OG13313",0.2274,"All_OG"
"5619","OG13317",0.3454,"All_OG"
"5620","OG4947",0.36435,"All_OG"
"5621","OG12594",0.4127,"All_OG"
"5622","OG17781",0.0703,"All_OG"
"5623","OG1632",0.0568,"All_OG"
"5624","OG5042",0.4103,"All_OG"
"5625","OG9306",0.1677,"All_OG"
"5626","OG15853",0.28065,"All_OG"
"5627","OG5220",0.2287,"All_OG"
"5628","OG9460",0.1066,"All_OG"
"5629","OG6031",0.0935,"All_OG"
"5630","OG4071",0.0719,"All_OG"
"5631","OG6093",0.348,"All_OG"
"5632","OG9665",0.2426,"All_OG"
"5633","OG3426",0.12725,"All_OG"
"5634","OG14856",0.3899,"All_OG"
"5635","OG17588",0.2738,"All_OG"
"5636","OG13702",0.2991,"All_OG"
"5637","OG16859",0.3796,"All_OG"
"5638","OG16728",0.2969,"All_OG"
"5639","OG16936",0.17065,"All_OG"
"5640","OG8413",0.0984,"All_OG"
"5641","OG16634",0.04765,"All_OG"
"5642","OG7757",0.152,"All_OG"
"5643","OG9786",0.2036,"All_OG"
"5644","OG7458",0.3199,"All_OG"
"5645","OG4546",0.15625,"All_OG"
"5646","OG4720",0.1864,"All_OG"
"5647","OG14814",0.299,"All_OG"
"5648","OG16791",0.29025,"All_OG"
"5649","OG15402",0.2347,"All_OG"
"5650","OG6719",0.16025,"All_OG"
"5651","OG3754",0.1191,"All_OG"
"5652","OG13234",0.2369,"All_OG"
"5653","OG8211",0.339,"All_OG"
"5654","OG2180",0.1265,"All_OG"
"5655","OG10680",0.3323,"All_OG"
"5656","OG11919",0.18365,"All_OG"
"5657","OG4018",0.395,"All_OG"
"5658","OG1372",0.0582,"All_OG"
"5659","OG1622",0.0299,"All_OG"
"5660","OG4933",0.471,"All_OG"
"5661","OG1211",0.17035,"All_OG"
"5662","OG1947",0.1564,"All_OG"
"5663","OG11600",0.2802,"All_OG"
"5664","OG11657",0.04145,"All_OG"
"5665","OG4219",0.1874,"All_OG"
"5666","OG13396",0.2251,"All_OG"
"5667","OG5540",0.2199,"All_OG"
"5668","OG16302",0.3135,"All_OG"
"5669","OG11096",0.3288,"All_OG"
"5670","OG6656",0.2572,"All_OG"
"5671","OG11392",0.1223,"All_OG"
"5672","OG6319",0.1413,"All_OG"
"5673","OG3709",0.2434,"All_OG"
"5674","OG8184",0.2628,"All_OG"
"5675","OG1822",0.0717,"All_OG"
"5676","OG13568",0.3781,"All_OG"
"5677","OG10210",0.27685,"All_OG"
"5678","OG8622",0.4291,"All_OG"
"5679","OG2726",0.256,"All_OG"
"5680","OG13137",0.36345,"All_OG"
"5681","OG6909",0.183,"All_OG"
"5682","OG12373",0.1975,"All_OG"
"5683","OG9237",0.4234,"All_OG"
"5684","OG18219",0.3784,"All_OG"
"5685","OG6044",0.332,"All_OG"
"5686","OG3175",0.2239,"All_OG"
"5687","OG6672",0.3148,"All_OG"
"5688","OG10240",0.36365,"All_OG"
"5689","OG18446",0.51,"All_OG"
"5690","OG2519",0.2056,"All_OG"
"5691","OG10907",0.2386,"All_OG"
"5692","OG8155",0.3856,"All_OG"
"5693","OG10919",0.27965,"All_OG"
"5694","OG2794",0.0924,"All_OG"
"5695","OG18629",0.3287,"All_OG"
"5696","OG4190",0.1758,"All_OG"
"5697","OG16056",0.0346,"All_OG"
"5698","OG13135",0.2891,"All_OG"
"5699","OG15357",0.33355,"All_OG"
"5700","OG6341",0.0753,"All_OG"
"5701","OG16181",0.30365,"All_OG"
"5702","OG15187",0.34185,"All_OG"
"5703","OG7534",0.3218,"All_OG"
"5704","OG12418",0.199,"All_OG"
"5705","OG2596",0.1035,"All_OG"
"5706","OG11352",0.3392,"All_OG"
"5707","OG1411",0.18275,"All_OG"
"5708","OG15341",0.2354,"All_OG"
"5709","OG5890",0.1888,"All_OG"
"5710","OG7313",0.14935,"All_OG"
"5711","OG13990",0.05225,"All_OG"
"5712","OG6354",0.2852,"All_OG"
"5713","OG16205",0.29175,"All_OG"
"5714","OG9707",0.4249,"All_OG"
"5715","OG3912",0.155,"All_OG"
"5716","OG6396",0.15975,"All_OG"
"5717","OG11046",0.3696,"All_OG"
"5718","OG10825",0.30645,"All_OG"
"5719","OG2315",0.0921,"All_OG"
"5720","OG6481",0.2909,"All_OG"
"5721","OG8322",0.15815,"All_OG"
"5722","OG8818",0.11725,"All_OG"
"5723","OG11655",0.19985,"All_OG"
"5724","OG8495",0.31195,"All_OG"
"5725","OG1490",0.3776,"All_OG"
"5726","OG5727",0.3212,"All_OG"
"5727","OG6821",0.2158,"All_OG"
"5728","OG5848",0.1323,"All_OG"
"5729","OG8421",0.24135,"All_OG"
"5730","OG1920",0.0632,"All_OG"
"5731","OG14497",0.3656,"All_OG"
"5732","OG10135",0.44065,"All_OG"
"5733","OG5123",0.3041,"All_OG"
"5734","OG6890",0.3295,"All_OG"
"5735","OG13055",0.25845,"All_OG"
"5736","OG10464",0.25125,"All_OG"
"5737","OG11348",0.1775,"All_OG"
"5738","OG17630",0.5297,"All_OG"
"5739","OG7413",0.3049,"All_OG"
"5740","OG17536",0.477,"All_OG"
"5741","OG7683",0.36875,"All_OG"
"5742","OG3569",0.2272,"All_OG"
"5743","OG4303",0.24625,"All_OG"
"5744","OG2704",0.0475,"All_OG"
"5745","OG14240",0.32415,"All_OG"
"5746","OG2711",0.1622,"All_OG"
"5747","OG2929",0.1061,"All_OG"
"5748","OG7186",0.1253,"All_OG"
"5749","OG9314",0.1418,"All_OG"
"5750","OG11026",0.23725,"All_OG"
"5751","OG10884",0.3746,"All_OG"
"5752","OG5800",0.1966,"All_OG"
"5753","OG11167",0.365,"All_OG"
"5754","OG5703",0.32705,"All_OG"
"5755","OG2911",0.1417,"All_OG"
"5756","OG4683",0.3307,"All_OG"
"5757","OG6294",0.3767,"All_OG"
"5758","OG6340",0.368,"All_OG"
"5759","OG16435",0.2482,"All_OG"
"5760","OG9961",0.3647,"All_OG"
"5761","OG7984",0.2202,"All_OG"
"5762","OG7760",0.2205,"All_OG"
"5763","OG7289",0.18435,"All_OG"
"5764","OG3552",0.1413,"All_OG"
"5765","OG3358",0.15425,"All_OG"
"5766","OG1441",0.1386,"All_OG"
"5767","OG5850",0.34735,"All_OG"
"5768","OG13486",0.5648,"All_OG"
"5769","OG6568",0.2489,"All_OG"
"5770","OG12238",0.4438,"All_OG"
"5771","OG9974",0.12745,"All_OG"
"5772","OG8950",0.3041,"All_OG"
"5773","OG15733",0.2251,"All_OG"
"5774","OG2573",0.1113,"All_OG"
"5775","OG4614",0.1452,"All_OG"
"5776","OG4042",0.0534,"All_OG"
"5777","OG9164",0.4416,"All_OG"
"5778","OG4132",0.1151,"All_OG"
"5779","OG15675",0.3112,"All_OG"
"5780","OG10065",0.2933,"All_OG"
"5781","OG16752",0.2667,"All_OG"
"5782","OG15838",0.3588,"All_OG"
"5783","OG6840",0.3005,"All_OG"
"5784","OG11065",0.0647,"All_OG"
"5785","OG13061",0.0641,"All_OG"
"5786","OG10249",0.30255,"All_OG"
"5787","OG1373",0.04675,"All_OG"
"5788","OG3082",0.1507,"All_OG"
"5789","OG12527",0.1404,"All_OG"
"5790","OG7228",0.357,"All_OG"
"5791","OG4025",0.3349,"All_OG"
"5792","OG3086",0.2567,"All_OG"
"5793","OG6238",0.3878,"All_OG"
"5794","OG2500",0.2139,"All_OG"
"5795","OG1744",0.0411,"All_OG"
"5796","OG2224",0.094,"All_OG"
"5797","OG3645",0.3174,"All_OG"
"5798","OG12970",0.33705,"All_OG"
"5799","OG10703",0.3745,"All_OG"
"5800","OG17679",0.2725,"All_OG"
"5801","OG15433",0.2211,"All_OG"
"5802","OG1389",0.1221,"All_OG"
"5803","OG11383",0.08585,"All_OG"
"5804","OG1526",0.11815,"All_OG"
"5805","OG4074",0.2587,"All_OG"
"5806","OG10706",0.2177,"All_OG"
"5807","OG10635",0.347,"All_OG"
"5808","OG5961",0.2503,"All_OG"
"5809","OG8432",0.1309,"All_OG"
"5810","OG2859",0.1784,"All_OG"
"5811","OG9432",0.2292,"All_OG"
"5812","OG8661",0.0985,"All_OG"
"5813","OG6608",0.2453,"All_OG"
"5814","OG8180",0.2003,"All_OG"
"5815","OG5994",0.3181,"All_OG"
"5816","OG9517",0.305,"All_OG"
"5817","OG6634",0.2704,"All_OG"
"5818","OG13857",0.3305,"All_OG"
"5819","OG9310",0.39425,"All_OG"
"5820","OG7410",0.15625,"All_OG"
"5821","OG1287",0.1315,"All_OG"
"5822","OG9468",0.1884,"All_OG"
"5823","OG4666",0.3098,"All_OG"
"5824","OG10656",0.2731,"All_OG"
"5825","OG16487",0.3741,"All_OG"
"5826","OG7244",0.347,"All_OG"
"5827","OG8652",0.121,"All_OG"
"5828","OG9768",0.2383,"All_OG"
"5829","OG8443",0.2785,"All_OG"
"5830","OG16307",0.2026,"All_OG"
"5831","OG13529",0.2372,"All_OG"
"5832","OG1676",0.2436,"All_OG"
"5833","OG15719",0.4089,"All_OG"
"5834","OG3878",0.2587,"All_OG"
"5835","OG6561",0.30065,"All_OG"
"5836","OG16072",0.2256,"All_OG"
"5837","OG3941",0.1001,"All_OG"
"5838","OG9004",0.2618,"All_OG"
"5839","OG7826",0.22755,"All_OG"
"5840","OG4880",0.3374,"All_OG"
"5841","OG5375",0.1257,"All_OG"
"5842","OG2028",0.0742,"All_OG"
"5843","OG2594",0.1641,"All_OG"
"5844","OG13543",0.2664,"All_OG"
"5845","OG13898",0.1306,"All_OG"
"5846","OG11599",0.3516,"All_OG"
"5847","OG16511",0.3631,"All_OG"
"5848","OG9362",0.3211,"All_OG"
"5849","OG11938",0.273,"All_OG"
"5850","OG5695",0.3735,"All_OG"
"5851","OG13097",0.2542,"All_OG"
"5852","OG7573",0.1324,"All_OG"
"5853","OG16383",0.1863,"All_OG"
"5854","OG4425",0.13805,"All_OG"
"5855","OG16192",0.342,"All_OG"
"5856","OG17599",0.2067,"All_OG"
"5857","OG13612",0.0478,"All_OG"
"5858","OG7131",0.05385,"All_OG"
"5859","OG6885",0.0869,"All_OG"
"5860","OG5862",0.33465,"All_OG"
"5861","OG6371",0.2135,"All_OG"
"5862","OG12643",0.52585,"All_OG"
"5863","OG11431",0.341,"All_OG"
"5864","OG16169",0.4523,"All_OG"
