panID	linked_unqiue_rxn
yHMPu5000026142_Citeromyces_matritensis@Seq_6889	1
yHMPu5000035261_Candida_ponderosae@Seq_5758	1
yHAB166_Kazachstania_yakushimaensis@Seq_3763	1
Metschnikowia_matae_maris@Seq_7002	1
Nakaseomyces_nivariensis@Seq_1457	5
yHAB134_Kazachstania_turicensis@Seq_4798	1
yHAB153_Kazachstania_rosinii@Seq_4302	1
yHMPu5000034631_Martiniozyma_abiesophila@Seq_2206	1
yHMPu5000034946_Ambrosiozyma_oregonensis@Seq_4955	1
yHMPu5000035665_Middelhovenomyces_tepae@Seq_3899	1
yHMPu5000035675_Kregervanrija_fluxuum@Seq_3434	1
yHMPu5000034952_Citeromyces_siamensis@Seq_3397	1
yHMPu5000041840_Candida_wancherniae@Seq_4186	1
Saccharomyces_arboricola@Seq_2595	1
Saccharomyces_kudriavzevii@Seq_832	1
yHAB134_Kazachstania_turicensis@Seq_2745	1
yHMPu5000035301_Pichia_terricola@Seq_3428	1
Metschnikowia_arizonensis@Seq_1722	1
Naumovozyma_dairenensis@Seq_4961	1
Saccharomyces_kudriavzevii@Seq_1424	1
yHAB133_Kazachstania_unispora@Seq_3410	1
yHAB133_Kazachstania_unispora@Seq_4238	1
yHMPu5000034635_Nadsonia_fulvescens@Seq_4372	1
yHMPu5000034952_Citeromyces_siamensis@Seq_3173	1
yHMPu5000034952_Citeromyces_siamensis@Seq_4866	1
yHMPu5000035046_Barnettozyma_populi@Seq_1313	1
yHMPu5000035046_Barnettozyma_populi@Seq_3551	1
Metschnikowia_ipomoeae@Seq_5647	1
yHMPu5000034946_Ambrosiozyma_oregonensis@Seq_903	1
yHMPu5000035335_Candida_blattae@Seq_1189	1
yHMPu5000035675_Kregervanrija_fluxuum@Seq_2222	1
yHMPu5000035686_Cyberlindnera_saturnus@Seq_1887	1
yHMPu5000041824_Debaryomyces_subglobosus@Seq_173	1
yHAB134_Kazachstania_turicensis@Seq_953	5
yHAB155_Kazachstania_spencerorum@Seq_281	5
yHAB166_Kazachstania_yakushimaensis@Seq_1426	5
yHAB166_Kazachstania_yakushimaensis@Seq_638	5
yHMPu5000026145_Ambrosiozyma_vanderkliftii@Seq_5611	5
yHMPu5000035665_Middelhovenomyces_tepae@Seq_6032	5
Metschnikowia_matae_maris@Seq_3699	1
yHAB155_Kazachstania_spencerorum@Seq_5658	1
yHAB159_Kazachstania_solicola@Seq_4114	1
yHAB166_Kazachstania_yakushimaensis@Seq_5040	1
yHAB166_Kazachstania_yakushimaensis@Seq_928	1
yHMPu5000034673_Blastobotrys_nivea@Seq_1024	1
yHMPu5000034952_Citeromyces_siamensis@Seq_5659	1
Metschnikowia_cerradonensis@Seq_1420	2
Metschnikowia_ipomoeae@Seq_2976	2
Metschnikowia_matae@Seq_2653	2
Metschnikowia_matae_maris@Seq_1710	2
Spathaspora_hagerdaliae@Seq_4779	2
yHAB132_Kazachstania_martiniae@Seq_4611	2
yHAB147_Kazachstania_taianensis@Seq_3641	2
yHAB147_Kazachstania_taianensis@Seq_4854	2
yHMPu5000026142_Citeromyces_matritensis@Seq_499	2
yHMPu5000034612_Saturnispora_saitoi@Seq_4086	2
yHMPu5000034631_Martiniozyma_abiesophila@Seq_6126	2
yHMPu5000034952_Citeromyces_siamensis@Seq_2864	2
yHMPu5000035261_Candida_ponderosae@Seq_5825	2
yHMPu5000035643_Yarrowia_bubula@Seq_6541	2
yHMPu5000035699_Cyberlindnera_maclurae@Seq_5127	2
yHAB158_Kazachstania_viticola@Seq_5362	1
yHMPu5000035282_Trigonopsis_vinaria@Seq_479	1
Lachancea_dasiensis@Seq_3335	6
Nakaseomyces_delphensis@Seq_4847	6
Saccharomyces_arboricola@Seq_4210	6
Saccharomyces_mikatae@Seq_532	6
yHMPu5000034760_Lipomyces_kononenkoae@Seq_5756	6
yHMPu5000034760_Lipomyces_kononenkoae@Seq_6381	6
yHAB166_Kazachstania_yakushimaensis@Seq_311	1
Hanseniaspora_valbyensis@Seq_3671	1
Lachancea_waltii@Seq_1152	1
yHMPu5000034952_Citeromyces_siamensis@Seq_7615	1
yHMPu5000035282_Trigonopsis_vinaria@Seq_4423	1
yHAB158_Kazachstania_viticola@Seq_4314	1
yHMPu5000026152_Torulaspora_franciscae@Seq_3625	1
yHMPu5000034950_Citeromyces_hawaiiensis@Seq_516	1
yHMPu5000034952_Citeromyces_siamensis@Seq_3730	1
yHMPu5000035703_Cyberlindnera_americana@Seq_316	1
yHAB159_Kazachstania_solicola@Seq_131	1
yHAB166_Kazachstania_yakushimaensis@Seq_2727	1
yHMPu5000034605_Spencermartinsiella_europaea@Seq_546	1
yHAB155_Kazachstania_spencerorum@Seq_3344	2
yHAB153_Kazachstania_rosinii@Seq_1194	1
yHAB159_Kazachstania_solicola@Seq_1465	1
Lachancea_waltii@Seq_1876	2
yHAB134_Kazachstania_turicensis@Seq_726	2
yHAB160_Kazachstania_kunashirensis@Seq_3293	5
yHMPu5000034749_Lipomyces_mesembrius@Seq_7406	5
yHMPu5000035671_Phaffomyces_antillensis@Seq_4555	5
Hanseniaspora_valbyensis@Seq_4761	2
Lachancea_waltii@Seq_1493	2
Spathaspora_gorwiae@Seq_268	2
Lachancea_waltii@Seq_1734	1
yHAB159_Kazachstania_solicola@Seq_3930	1
Lachancea_waltii@Seq_4222	1
Metschnikowia_hawaiiensis@Seq_5402	1
yHMPu5000026142_Citeromyces_matritensis@Seq_7649	1
yHMPu5000034631_Martiniozyma_abiesophila@Seq_6136	1
yHAB166_Kazachstania_yakushimaensis@Seq_5272	8
yHMPu5000034631_Martiniozyma_abiesophila@Seq_6537	1
yHMPu5000035274_Wickerhamomyces_alni@Seq_3145	1
yHMPu5000034952_Citeromyces_siamensis@Seq_7071	1
yHAB134_Kazachstania_turicensis@Seq_1645	4
yHAB148_Kazachstania_intestinalis@Seq_2378	3
yHAB148_Kazachstania_intestinalis@Seq_570	3
yHMPu5000035687_Cyberlindnera_suaveolens@Seq_4773	3
Lachancea_mirantina@Seq_2117	1
Metschnikowia_lockheadii@Seq_272	1
yHMPu5000034625_Pichia_kudriavzevii@Seq_2162	1
yHMPu5000035671_Phaffomyces_antillensis@Seq_5244	1
yHAB160_Kazachstania_kunashirensis@Seq_2985	2
yHMPu5000026142_Citeromyces_matritensis@Seq_1151	1
yHMPu5000026142_Citeromyces_matritensis@Seq_237	1
yHMPu5000026142_Citeromyces_matritensis@Seq_7132	1
yHMPu5000034631_Martiniozyma_abiesophila@Seq_3738	1
yHMPu5000035335_Candida_blattae@Seq_3595	1
yHMPu5000035673_Candida_orba@Seq_5523	1
yHAB155_Kazachstania_spencerorum@Seq_3881	8
yHMPu5000034605_Spencermartinsiella_europaea@Seq_5811	3
yHMPu5000034748_Lipomyces_oligophaga@Seq_642	3
yHMPu5000034890_Ogataea_ramenticola@Seq_1846	3
yHMPu5000034952_Citeromyces_siamensis@Seq_11682	3
yHMPu5000035274_Wickerhamomyces_alni@Seq_2135	3
yHMPu5000035675_Kregervanrija_fluxuum@Seq_1150	3
Lachancea_waltii@Seq_3576	7
yHMPu5000035675_Kregervanrija_fluxuum@Seq_4679	7
yHAB155_Kazachstania_spencerorum@Seq_2732	1
Pachysolen_tannophilus@Seq_5083	1
yHMPu5000035268_Wickerhamomyces_hampshirensis@Seq_1784	1
Metschnikowia_matae_maris@Seq_5373	1
yHAB158_Kazachstania_viticola@Seq_4078	1
yHAB160_Kazachstania_kunashirensis@Seq_4887	1
yHMPu5000034623_Pichia_norvegensis@Seq_3586	1
yHMPu5000034655_Botryozyma_nematodophila@Seq_5697	1
yHMPu5000035699_Cyberlindnera_maclurae@Seq_3671	1
Saccharomyces_eubayanus@Seq_1483	1
yHAB134_Kazachstania_turicensis@Seq_2522	1
Metschnikowia_lockheadii@Seq_1491	1
yHAB155_Kazachstania_spencerorum@Seq_3898	1
yHMPu5000034950_Citeromyces_hawaiiensis@Seq_4031	1
yHMPu5000034952_Citeromyces_siamensis@Seq_5495	1
yHMPu5000041840_Candida_wancherniae@Seq_4817	1
Lachancea_waltii@Seq_4382	13
yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_81	13
yHAB159_Kazachstania_solicola@Seq_4734	2
Metschnikowia_santaceciliae@Seq_2775	18
yHAB132_Kazachstania_martiniae@Seq_289	18
yHMPu5000035675_Kregervanrija_fluxuum@Seq_743	2
Pachysolen_tannophilus@Seq_5378	2
Wickerhamomyces_ciferrii@Seq_2941	2
yHAB164_Kazachstania_aerobia@Seq_2631	2
yHAB159_Kazachstania_solicola@Seq_5609	1
yHMPu5000034673_Blastobotrys_nivea@Seq_7861	1
yHAB159_Kazachstania_solicola@Seq_4191	1
yHMPu5000035675_Kregervanrija_fluxuum@Seq_4475	1
Metschnikowia_continentalis@Seq_3306	1
Spathaspora_hagerdaliae@Seq_5360	1
yHMPu5000034631_Martiniozyma_abiesophila@Seq_9951	1
yHMPu5000035274_Wickerhamomyces_alni@Seq_815	1
yHMPu5000035662_Meyerozyma_caribbica@Seq_3894	1
yHMPu5000034950_Citeromyces_hawaiiensis@Seq_4163	2
yHMPu5000034952_Citeromyces_siamensis@Seq_8309	2
yHMPu5000034952_Citeromyces_siamensis@Seq_522	1
yHAB155_Kazachstania_spencerorum@Seq_1871	1
yHAB155_Kazachstania_spencerorum@Seq_5854	1
yHAB158_Kazachstania_viticola@Seq_1009	1
Metschnikowia_matae_maris@Seq_1368	1
yHMPu5000034952_Citeromyces_siamensis@Seq_11893	1
yHMPu5000035242_Zygoascus_ofunaensis@Seq_5221	1
yHMPu5000035662_Meyerozyma_caribbica@Seq_3682	1
yHAB132_Kazachstania_martiniae@Seq_2360	1
yHAB155_Kazachstania_spencerorum@Seq_3299	1
yHMPu5000035674_Kregervanrija_delftensis@Seq_639	1
yHAB132_Kazachstania_martiniae@Seq_2205	4
yHMPu5000034950_Citeromyces_hawaiiensis@Seq_5847	4
yHMPu5000035282_Trigonopsis_vinaria@Seq_151	4
yHMPu5000026142_Citeromyces_matritensis@Seq_6252	2
yHMPu5000034952_Citeromyces_siamensis@Seq_1100	2
Metschnikowia_shivogae@Seq_3932	1
yHAB159_Kazachstania_solicola@Seq_2785	1
yHMPu5000026142_Citeromyces_matritensis@Seq_3085	1
yHMPu5000035675_Kregervanrija_fluxuum@Seq_6320	1
yHMPu5000026142_Citeromyces_matritensis@Seq_781	1
yHMPu5000034952_Citeromyces_siamensis@Seq_12584	1
yHMPu5000035675_Kregervanrija_fluxuum@Seq_2852	1
yHMPu5000034950_Citeromyces_hawaiiensis@Seq_3169	1
yHMPu5000034952_Citeromyces_siamensis@Seq_558	1
yHAB159_Kazachstania_solicola@Seq_3330	1
yHMPu5000035679_Candida_rhagii@Seq_1466	1
Lachancea_waltii@Seq_2706	1
Pachysolen_tannophilus@Seq_2070	1
Saccharomyces_mikatae@Seq_654	1
yHAB155_Kazachstania_spencerorum@Seq_2448	1
Metschnikowia_hamakuensis@Seq_5752	1
Metschnikowia_hamakuensis@Seq_661	1
Saccharomycopsis_malanga@Seq_1991	1
yHMPu5000034952_Citeromyces_siamensis@Seq_160	1
yHMPu5000034952_Citeromyces_siamensis@Seq_4503	1
yHMPu5000035675_Kregervanrija_fluxuum@Seq_1289	1
yHMPu5000035261_Candida_ponderosae@Seq_4865	1
yHMPu5000035261_Candida_ponderosae@Seq_5932	1
yHAB166_Kazachstania_yakushimaensis@Seq_1553	1
yHMPu5000035261_Candida_ponderosae@Seq_2927	1
yHAB155_Kazachstania_spencerorum@Seq_6135	1
yHAB160_Kazachstania_kunashirensis@Seq_3094	1
yHMPu5000034611_Saturnispora_mendoncae@Seq_1094	1
yHAB134_Kazachstania_turicensis@Seq_4430	2
yHAB158_Kazachstania_viticola@Seq_3202	1
yHAB158_Kazachstania_viticola@Seq_5318	1
yHMPu5000026142_Citeromyces_matritensis@Seq_4767	1
yHAB132_Kazachstania_martiniae@Seq_1548	1
yHAB155_Kazachstania_spencerorum@Seq_1836	1
yHAB155_Kazachstania_spencerorum@Seq_5717	1
yHAB166_Kazachstania_yakushimaensis@Seq_4748	1
yHMPu5000035261_Candida_ponderosae@Seq_6619	1
yHAB134_Kazachstania_turicensis@Seq_1989	2
yHMPu5000035662_Meyerozyma_caribbica@Seq_1201	2
Metschnikowia_bowlesiae@Seq_3810	1
yHMPu5000034950_Citeromyces_hawaiiensis@Seq_307	1
yHMPu5000035673_Candida_orba@Seq_5341	1
yHMPu5000035679_Candida_rhagii@Seq_2373	1
yHMPu5000034604_Sporopachydermia_lactativora@Seq_5314	1
yHMPu5000035325_Cyberlindnera_petersonii@Seq_4470	1
yHAB155_Kazachstania_spencerorum@Seq_4191	1
yHMPu5000035261_Candida_ponderosae@Seq_3075	1
yHAB155_Kazachstania_spencerorum@Seq_4699	1
Saitoella_complicata@Seq_5291	2
Spathaspora_girioi@Seq_5190	2
yHMPu5000026142_Citeromyces_matritensis@Seq_5840	2
yHMPu5000034631_Martiniozyma_abiesophila@Seq_6098	2
Hanseniaspora_valbyensis@Seq_848	1
yHAB166_Kazachstania_yakushimaensis@Seq_3561	1
yHAB155_Kazachstania_spencerorum@Seq_1873	1
yHAB155_Kazachstania_spencerorum@Seq_5873	1
yHMPu5000034952_Citeromyces_siamensis@Seq_3551	1
yHMPu5000034604_Sporopachydermia_lactativora@Seq_5887	1
yHMPu5000035695_Hanseniaspora_pseudoguilliermondii@Seq_1416	1
yHMPu5000035695_Hanseniaspora_pseudoguilliermondii@Seq_3840	1
yHMPu5000026142_Citeromyces_matritensis@Seq_2613	3
yHMPu5000034623_Pichia_norvegensis@Seq_4934	3
yHAB155_Kazachstania_spencerorum@Seq_2754	1
yHMPu5000026142_Citeromyces_matritensis@Seq_6764	1
yHAB134_Kazachstania_turicensis@Seq_493	1
yHAB155_Kazachstania_spencerorum@Seq_4592	1
yHAB158_Kazachstania_viticola@Seq_5130	1
yHAB166_Kazachstania_yakushimaensis@Seq_1265	1
yHMPu5000034952_Citeromyces_siamensis@Seq_8890	1
yHAB134_Kazachstania_turicensis@Seq_4004	1
yHAB158_Kazachstania_viticola@Seq_5207	1
yHAB132_Kazachstania_martiniae@Seq_3755	8
yHAB155_Kazachstania_spencerorum@Seq_639	8
Metschnikowia_hamakuensis@Seq_1797	1
yHMPu5000034631_Martiniozyma_abiesophila@Seq_7138	1
yHMPu5000034866_Zygosaccharomyces_bisporus@Seq_2748	1
yHMPu5000034952_Citeromyces_siamensis@Seq_9204	1
yHMPu5000035040_Ambrosiozyma_maleeae@Seq_1296	1
yHMPu5000035658_Starmera_amethionina@Seq_5584	1
yHMPu5000035674_Kregervanrija_delftensis@Seq_1417	4
yHMPu5000034665_Kodamaea_laetipori@Seq_3113	2
Metschnikowia_borealis@Seq_2765	1
Metschnikowia_hamakuensis@Seq_2264	1
Spathaspora_hagerdaliae@Seq_6604	1
yHAB155_Kazachstania_spencerorum@Seq_5586	1
yHMPu5000034952_Citeromyces_siamensis@Seq_8444	1
yHMPu5000034760_Lipomyces_kononenkoae@Seq_1724	1
yHMPu5000034990_Candida_corydali@Seq_4932	1
yHAB134_Kazachstania_turicensis@Seq_1467	1
yHAB153_Kazachstania_rosinii@Seq_2806	1
Saccharomyces_mikatae@Seq_2802	1
yHAB134_Kazachstania_turicensis@Seq_5749	1
yHAB154_Kazachstania_transvaalensis@Seq_3978	1
yHAB158_Kazachstania_viticola@Seq_2115	2
yHMPu5000034631_Martiniozyma_abiesophila@Seq_4710	2
yHMPu5000034952_Citeromyces_siamensis@Seq_10118	2
yHMPu5000035335_Candida_blattae@Seq_810	2
yHAB155_Kazachstania_spencerorum@Seq_4101	3
yHAB147_Kazachstania_taianensis@Seq_448	1
yHAB155_Kazachstania_spencerorum@Seq_3179	1
yHMPu5000026142_Citeromyces_matritensis@Seq_6210	1
yHMPu5000034950_Citeromyces_hawaiiensis@Seq_1567	1
yHMPu5000034952_Citeromyces_siamensis@Seq_452	1
yHAB133_Kazachstania_unispora@Seq_735	2
yHAB166_Kazachstania_yakushimaensis@Seq_3345	2
yHAB159_Kazachstania_solicola@Seq_149	1
yHMPu5000026142_Citeromyces_matritensis@Seq_4427	1
yHMPu5000034947_Ambrosiozyma_philentoma@Seq_1116	1
Lachancea_waltii@Seq_1729	1
yHMPu5000034615_Saturnispora_zaruensis@Seq_4165	1
yHAB159_Kazachstania_solicola@Seq_5138	10
yHMPu5000034655_Botryozyma_nematodophila@Seq_2676	10
yHAB160_Kazachstania_kunashirensis@Seq_2434	1
yHMPu5000035261_Candida_ponderosae@Seq_3051	1
yHAB159_Kazachstania_solicola@Seq_138	1
yHMPu5000034631_Martiniozyma_abiesophila@Seq_5501	1
yHMPu5000035243_Zygoascus_meyerae@Seq_287	1
yHMPu5000035335_Candida_blattae@Seq_2513	1
yHMPu5000035268_Wickerhamomyces_hampshirensis@Seq_1175	1
Metschnikowia_matae@Seq_3232	1
yHMPu5000034950_Citeromyces_hawaiiensis@Seq_3663	1
yHMPu5000034631_Martiniozyma_abiesophila@Seq_167	1
yHMPu5000034952_Citeromyces_siamensis@Seq_11886	2
yHMPu5000035672_Phaffomyces_thermotolerans@Seq_1344	2
yHAB154_Kazachstania_transvaalensis@Seq_2987	1
yHMPu5000034950_Citeromyces_hawaiiensis@Seq_5955	1
yHMPu5000035699_Cyberlindnera_maclurae@Seq_5192	1
yHAB158_Kazachstania_viticola@Seq_1437	1
yHMPu5000034631_Martiniozyma_abiesophila@Seq_8000	8
Saccharomyces_eubayanus@Seq_3954	1
Saccharomyces_uvarum@Seq_1555	1
Saccharomyces_eubayanus@Seq_598	2
yHAB166_Kazachstania_yakushimaensis@Seq_578	1
yHMPu5000034998_Cephaloascus_albidus@Seq_4841	1
yHMPu5000035662_Meyerozyma_caribbica@Seq_1291	1
yHAB160_Kazachstania_kunashirensis@Seq_3612	8
yHMPu5000035286_Candida_azyma@Seq_2848	1
yHMPu5000034615_Saturnispora_zaruensis@Seq_2105	8
yHMPu5000034748_Lipomyces_oligophaga@Seq_2631	1
yHMPu5000034950_Citeromyces_hawaiiensis@Seq_1533	1
yHMPu5000034952_Citeromyces_siamensis@Seq_6122	1
Metschnikowia_mauinuiana@Seq_3256	1
yHMPu5000034952_Citeromyces_siamensis@Seq_11620	1
yHAB159_Kazachstania_solicola@Seq_2205	1
yHAB155_Kazachstania_spencerorum@Seq_4197	8
yHMPu5000035261_Candida_ponderosae@Seq_5403	4
yHMPu5000034631_Martiniozyma_abiesophila@Seq_7979	1
Metschnikowia_continentalis@Seq_3440	1
yHMPu5000035629_Yueomyces_sinensis@Seq_4837	1
yHAB153_Kazachstania_rosinii@Seq_1275	2
yHAB160_Kazachstania_kunashirensis@Seq_726	1
yHAB166_Kazachstania_yakushimaensis@Seq_166	1
yHMPu5000041713_Debaryomyces_maramus@Seq_4447	1
yHMPu5000035651_Torulaspora_microellipsoides@Seq_4359	4
yHMPu5000034673_Blastobotrys_nivea@Seq_6800	1
Saccharomyces_paradoxus@Seq_2972	4
Hanseniaspora_valbyensis@Seq_3023	1
yHMPu5000034950_Citeromyces_hawaiiensis@Seq_39	1
yHMPu5000034952_Citeromyces_siamensis@Seq_10941	1
yHAB159_Kazachstania_solicola@Seq_5655	4
yHAB160_Kazachstania_kunashirensis@Seq_2230	4
yHAB159_Kazachstania_solicola@Seq_1278	1
yHAB155_Kazachstania_spencerorum@Seq_2163	1
Metschnikowia_drakensbergensis@Seq_708	1
yHMPu5000034673_Blastobotrys_nivea@Seq_513	1
Metschnikowia_dekortum@Seq_20	2
yHMPu5000035675_Kregervanrija_fluxuum@Seq_541	2
Saccharomyces_eubayanus@Seq_2353	1
Metschnikowia_santaceciliae@Seq_122	1
yHAB155_Kazachstania_spencerorum@Seq_4098	1
Metschnikowia_hamakuensis@Seq_4001	1
Metschnikowia_matae@Seq_5308	1
yHMPu5000034631_Martiniozyma_abiesophila@Seq_5390	1
yHMPu5000035047_Barnettozyma_pratensis@Seq_4485	1
yHAB159_Kazachstania_solicola@Seq_5858	2
yHAB155_Kazachstania_spencerorum@Seq_93	2
yHAB132_Kazachstania_martiniae@Seq_3582	1
yHMPu5000035675_Kregervanrija_fluxuum@Seq_1463	16
yHMPu5000035658_Starmera_amethionina@Seq_3659	1
yHMPu5000034655_Botryozyma_nematodophila@Seq_2194	1
yHMPu5000034952_Citeromyces_siamensis@Seq_10947	1
Metschnikowia_drakensbergensis@Seq_4941	2
yHAB159_Kazachstania_solicola@Seq_3231	2
yHMPu5000035335_Candida_blattae@Seq_770	2
yHMPu5000041713_Debaryomyces_maramus@Seq_2804	1
Metschnikowia_matae@Seq_4510	3
yHMPu5000035261_Candida_ponderosae@Seq_349	3
Saccharomyces_arboricola@Seq_1113	3
Saccharomyces_eubayanus@Seq_3390	3
Metschnikowia_hamakuensis@Seq_346	1
Metschnikowia_hamakuensis@Seq_788	1
yHMPu5000034673_Blastobotrys_nivea@Seq_5631	1
yHMPu5000035675_Kregervanrija_fluxuum@Seq_6417	1
yHMPu5000034947_Ambrosiozyma_philentoma@Seq_6486	1
yHMPu5000034631_Martiniozyma_abiesophila@Seq_8109	1
yHAB166_Kazachstania_yakushimaensis@Seq_3962	2
yHMPu5000035684_Kloeckera_hatyaiensis@Seq_3357	7
yHMPu5000035667_Kurtzmaniella_cleridarum@Seq_4984	1
Spathaspora_hagerdaliae@Seq_6477	1
yHMPu5000034611_Saturnispora_mendoncae@Seq_2010	1
yHMPu5000035675_Kregervanrija_fluxuum@Seq_5760	1
yHMPu5000034952_Citeromyces_siamensis@Seq_5416	1
yHAB155_Kazachstania_spencerorum@Seq_2717	1
yHAB159_Kazachstania_solicola@Seq_3533	1
yHMPu5000034986_Candida_oregonensis@Seq_897	1
Metschnikowia_ipomoeae@Seq_5364	1
yHMPu5000035268_Wickerhamomyces_hampshirensis@Seq_4871	1
yHMPu5000035662_Meyerozyma_caribbica@Seq_2885	1
yHAB143_Kazachstania_siamensis@Seq_2674	8
yHAB155_Kazachstania_spencerorum@Seq_2416	8
yHMPu5000035675_Kregervanrija_fluxuum@Seq_2496	1
yHMPu5000034952_Citeromyces_siamensis@Seq_4227	1
yHMPu5000034631_Martiniozyma_abiesophila@Seq_12307	36
Candida_carpophila@Seq_693	1
Metschnikowia_bowlesiae@Seq_1351	1
yHMPu5000034933_Kuraishia_molischiana@Seq_4189	1
yHAB134_Kazachstania_turicensis@Seq_1008	1
yHMPu5000026124_Ogataea_henricii@Seq_3901	1
yHMPu5000035261_Candida_ponderosae@Seq_5360	1
yHAB160_Kazachstania_kunashirensis@Seq_1820	1
yHMPu5000034631_Martiniozyma_abiesophila@Seq_6569	1
yHMPu5000034655_Botryozyma_nematodophila@Seq_9949	3
yHAB158_Kazachstania_viticola@Seq_846	2
Vanderwaltozyma_polyspora@Seq_4439	1
yHMPu5000034760_Lipomyces_kononenkoae@Seq_5659	1
yHMPu5000034950_Citeromyces_hawaiiensis@Seq_4544	1
yHAB155_Kazachstania_spencerorum@Seq_1814	1
yHAB166_Kazachstania_yakushimaensis@Seq_3114	1
yHMPu5000035271_Wickerhamomyces_bovis@Seq_5324	1
yHAB155_Kazachstania_spencerorum@Seq_5407	1
yHMPu5000026142_Citeromyces_matritensis@Seq_962	1
Lachancea_fermentati@Seq_2545	1
yHAB159_Kazachstania_solicola@Seq_1888	1
yHAB132_Kazachstania_martiniae@Seq_1908	1
yHMPu5000035675_Kregervanrija_fluxuum@Seq_5183	1
yHMPu5000035672_Phaffomyces_thermotolerans@Seq_3719	1
yHMPu5000034673_Blastobotrys_nivea@Seq_4414	2
yHAB134_Kazachstania_turicensis@Seq_1279	1
Metschnikowia_cerradonensis@Seq_1243	1
yHAB159_Kazachstania_solicola@Seq_2606	8
Saccharomyces_arboricola@Seq_3409	1
yHAB134_Kazachstania_turicensis@Seq_3929	1
yHMPu5000034648_Candida_restingae@Seq_4633	1
yHAB153_Kazachstania_rosinii@Seq_1024	1
yHMPu5000035318_Hyphopichia_heimii@Seq_1950	2
yHMPu5000035261_Candida_ponderosae@Seq_4274	1
yHMPu5000034952_Citeromyces_siamensis@Seq_7401	1
yHAB166_Kazachstania_yakushimaensis@Seq_4664	1
yHAB155_Kazachstania_spencerorum@Seq_3891	1
yHAB155_Kazachstania_spencerorum@Seq_6203	1
yHMPu5000035282_Trigonopsis_vinaria@Seq_497	1
yHMPu5000034918_Nakazawaea_holstii@Seq_5058	1
yHAB155_Kazachstania_spencerorum@Seq_3267	1
yHMPu5000035261_Candida_ponderosae@Seq_726	1
yHMPu5000034952_Citeromyces_siamensis@Seq_1137	1
Saccharomyces_eubayanus@Seq_1313	1
Spathaspora_hagerdaliae@Seq_6404	9
yHMPu5000034631_Martiniozyma_abiesophila@Seq_9776	1
yHAB132_Kazachstania_martiniae@Seq_5186	48
yHMPu5000035335_Candida_blattae@Seq_5499	1
yHAB166_Kazachstania_yakushimaensis@Seq_1801	4
yHAB153_Kazachstania_rosinii@Seq_257	2
